movie_id,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers,Movies
3435,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3436,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3437,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3438,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3439,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3440,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3441,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3442,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3443,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3444,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
3445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3446,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3447,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3448,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3449,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3450,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
3451,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3452,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
3453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3454,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3455,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3456,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3457,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3458,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3459,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3460,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3461,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3462,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3463,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3464,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3466,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3467,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3468,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3469,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3470,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3471,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3473,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3474,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3475,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3476,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3477,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3478,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3479,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3480,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
3481,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3482,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
